qid	ngramtype	gram	field	featurename	featurevalue
SemSearch_ES-25	unigram	suchet	attributes	cf	-14.836514137646812
SemSearch_ES-25	unigram	suchet	similarentitynames	cf	-13.278793991918436
SemSearch_ES-25	unigram	suchet	categories	cf	-Infinity
SemSearch_ES-25	unigram	suchet	outgoingentitynames	cf	-13.431958422018415
SemSearch_ES-25	bigram	david suchet	names	cf	-16.141834955636526
SemSearch_ES-25	bigram	david suchet	attributes	cf	-15.717259932101555
SemSearch_ES-25	bigram	david suchet	similarentitynames	cf	-15.358235533598272
SemSearch_ES-25	bigram	david suchet	categories	cf	-Infinity
SemSearch_ES-25	bigram	david suchet	outgoingentitynames	cf	-14.120785941433844
SemSearch_ES-26	unigram	disney	names	cf	-9.481900215681039
SemSearch_ES-26	unigram	disney	attributes	cf	-9.85444077441247
SemSearch_ES-26	unigram	disney	similarentitynames	cf	-9.431976396615566
SemSearch_ES-26	unigram	disney	categories	cf	-9.315697314419765
SemSearch_ES-26	unigram	disney	outgoingentitynames	cf	-9.21934993930258
SemSearch_ES-26	unigram	orlando	names	cf	-9.82828690935943
SemSearch_ES-26	unigram	orlando	attributes	cf	-10.679277145193808
SemSearch_ES-26	unigram	orlando	similarentitynames	cf	-9.84480678743329
SemSearch_ES-26	unigram	orlando	categories	cf	-10.023622402281275
SemSearch_ES-26	unigram	orlando	outgoingentitynames	cf	-9.495559610592124
SemSearch_ES-26	bigram	disney orlando	names	cf	-17.528129316756417
SemSearch_ES-26	bigram	disney orlando	attributes	cf	-18.474100297373198
SemSearch_ES-26	bigram	disney orlando	similarentitynames	cf	-16.744529894718163
SemSearch_ES-26	bigram	disney orlando	categories	cf	-Infinity
SemSearch_ES-26	bigram	disney orlando	outgoingentitynames	cf	-18.87437613254021
SemSearch_ES-27	unigram	earl	names	cf	-7.94933366230597
SemSearch_ES-27	unigram	earl	attributes	cf	-9.127569570946749
SemSearch_ES-27	unigram	earl	similarentitynames	cf	-7.479985468728468
SemSearch_ES-27	unigram	earl	categories	cf	-9.167296397642334
SemSearch_ES-27	unigram	earl	outgoingentitynames	cf	-8.055918720097342
SemSearch_ES-28	unigram	el	names	cf	-7.508593565857622
SemSearch_ES-28	unigram	el	attributes	cf	-8.68410344326749
SemSearch_ES-28	unigram	el	similarentitynames	cf	-7.542221694439244
SemSearch_ES-28	unigram	el	categories	cf	-9.098605806785473
SemSearch_ES-28	unigram	el	outgoingentitynames	cf	-7.170136333940981
SemSearch_ES-28	unigram	salvador	names	cf	-9.583637152824258
SemSearch_ES-28	unigram	salvador	attributes	cf	-10.525538411819337
SemSearch_ES-28	unigram	salvador	similarentitynames	cf	-9.712788635955034
SemSearch_ES-28	unigram	salvador	categories	cf	-9.743695039116886
SemSearch_ES-28	unigram	salvador	outgoingentitynames	cf	-9.017770565904211
SemSearch_ES-28	bigram	el salvador	names	cf	-10.39005628271207
SemSearch_ES-28	bigram	el salvador	attributes	cf	-11.070277765600615
SemSearch_ES-28	bigram	el salvador	similarentitynames	cf	-10.804358641997732
SemSearch_ES-28	bigram	el salvador	categories	cf	-9.927291293342842
SemSearch_ES-28	bigram	el salvador	outgoingentitynames	cf	-9.643351169371194
SemSearch_ES-29	unigram	elli	names	cf	-9.191020187193942
SemSearch_ES-29	unigram	elli	attributes	cf	-10.632803933110377
SemSearch_ES-29	unigram	elli	similarentitynames	cf	-8.907370244716487
SemSearch_ES-29	unigram	elli	categories	cf	-11.794258240058035
SemSearch_ES-29	unigram	elli	outgoingentitynames	cf	-9.102136866614035
SemSearch_ES-29	unigram	college	names	cf	-6.646842095768927
SemSearch_ES-29	unigram	college	attributes	cf	-7.0131868060312215
SemSearch_ES-29	unigram	college	similarentitynames	cf	-6.5853928793115655
SemSearch_ES-29	unigram	college	categories	cf	-6.005176524347905
SemSearch_ES-29	unigram	college	outgoingentitynames	cf	-6.858483843434285
SemSearch_ES-29	bigram	elli college	names	cf	-17.528129316756417
SemSearch_ES-29	bigram	elli college	attributes	cf	-Infinity
SemSearch_ES-29	bigram	elli college	similarentitynames	cf	-Infinity
SemSearch_ES-29	bigram	elli college	categories	cf	-Infinity
SemSearch_ES-29	bigram	elli college	outgoingentitynames	cf	-18.87437613254021
SemSearch_ES-30	unigram	eloan	names	cf	-17.528129316756417
SemSearch_ES-30	unigram	eloan	attributes	cf	-Infinity
SemSearch_ES-30	unigram	eloan	similarentitynames	cf	-16.744529894718163
SemSearch_ES-30	unigram	eloan	categories	cf	-Infinity
SemSearch_ES-30	unigram	eloan	outgoingentitynames	cf	-Infinity
SemSearch_ES-30	unigram	line	names	cf	-7.508103947972337
SemSearch_ES-30	unigram	line	attributes	cf	-7.275002405709649
SemSearch_ES-30	unigram	line	similarentitynames	cf	-7.328070062433565
SemSearch_ES-30	unigram	line	categories	cf	-8.286809650413348
SemSearch_ES-30	unigram	line	outgoingentitynames	cf	-8.224627263794648
SemSearch_ES-30	unigram	credit	names	cf	-9.863313531470682
SemSearch_ES-30	unigram	credit	attributes	cf	-8.710478442594631
SemSearch_ES-30	unigram	credit	similarentitynames	cf	-9.665345500108495
SemSearch_ES-30	unigram	credit	categories	cf	-10.560053976952435
SemSearch_ES-30	unigram	credit	outgoingentitynames	cf	-10.51570984935221
SemSearch_ES-30	bigram	eloan line	names	cf	-Infinity
SemSearch_ES-30	bigram	eloan line	attributes	cf	-Infinity
SemSearch_ES-30	bigram	eloan line	similarentitynames	cf	-Infinity
SemSearch_ES-30	bigram	eloan line	categories	cf	-Infinity
SemSearch_ES-30	bigram	eloan line	outgoingentitynames	cf	-Infinity
SemSearch_ES-30	bigram	line credit	names	cf	-15.330904739420198
SemSearch_ES-30	bigram	line credit	attributes	cf	-15.338606081444048
SemSearch_ES-30	bigram	line credit	similarentitynames	cf	-14.79861974566285
SemSearch_ES-30	bigram	line credit	categories	cf	-Infinity
SemSearch_ES-30	bigram	line credit	outgoingentitynames	cf	-18.87437613254021
SemSearch_ES-31	unigram	emery	names	cf	-10.788792689399243
SemSearch_ES-31	unigram	emery	attributes	cf	-12.114959048218708
SemSearch_ES-31	unigram	emery	similarentitynames	cf	-11.011188617820418
SemSearch_ES-31	unigram	emery	categories	cf	-12.763058917204155
SemSearch_ES-31	unigram	emery	outgoingentitynames	cf	-10.86567794955168
SemSearch_ES-32	unigram	fitzgerald	names	cf	-9.736193359818358
SemSearch_ES-32	unigram	fitzgerald	attributes	cf	-10.926994262436784
SemSearch_ES-32	unigram	fitzgerald	similarentitynames	cf	-9.707502280031886
SemSearch_ES-32	unigram	fitzgerald	categories	cf	-11.48939783107117
SemSearch_ES-32	unigram	fitzgerald	outgoingentitynames	cf	-9.61258247897511
SemSearch_ES-32	unigram	auto	names	cf	-9.853511819392054
SemSearch_ES-32	unigram	auto	attributes	cf	-8.122535245925029
SemSearch_ES-32	unigram	auto	similarentitynames	cf	-9.651125268849396
SemSearch_ES-32	unigram	auto	categories	cf	-9.770374762709501
SemSearch_ES-32	unigram	auto	outgoingentitynames	cf	-11.046736586173786
SemSearch_ES-32	unigram	mall	names	cf	-9.239092218477934
SemSearch_ES-32	unigram	mall	attributes	cf	-9.688369627352865
SemSearch_ES-32	unigram	mall	similarentitynames	cf	-9.304383214055475
SemSearch_ES-32	unigram	mall	categories	cf	-9.177609476217986
SemSearch_ES-32	unigram	mall	outgoingentitynames	cf	-11.122900814518752
SemSearch_ES-32	unigram	chambersburg	names	cf	-13.61610631132827
SemSearch_ES-32	unigram	chambersburg	attributes	cf	-13.907151324205303
SemSearch_ES-32	unigram	chambersburg	similarentitynames	cf	-13.377234064731688
SemSearch_ES-32	unigram	chambersburg	categories	cf	-13.537699132015282
SemSearch_ES-32	unigram	chambersburg	outgoingentitynames	cf	-12.87048906543367
SemSearch_ES-32	unigram	pa	names	cf	-8.691755385829028
SemSearch_ES-32	unigram	pa	attributes	cf	-9.993571090328551
SemSearch_ES-32	unigram	pa	similarentitynames	cf	-8.009165493614274
SemSearch_ES-32	unigram	pa	categories	cf	-12.13271263788324
SemSearch_ES-32	unigram	pa	outgoingentitynames	cf	-11.185005025010518
SemSearch_ES-32	bigram	fitzgerald auto	names	cf	-Infinity
SemSearch_ES-32	bigram	fitzgerald auto	attributes	cf	-19.86039465849309
SemSearch_ES-32	bigram	fitzgerald auto	similarentitynames	cf	-Infinity
SemSearch_ES-32	bigram	fitzgerald auto	categories	cf	-Infinity
SemSearch_ES-32	bigram	fitzgerald auto	outgoingentitynames	cf	-Infinity
SemSearch_ES-32	bigram	auto mall	names	cf	-16.429517028088306
SemSearch_ES-32	bigram	auto mall	attributes	cf	-16.8646623849391
SemSearch_ES-32	bigram	auto mall	similarentitynames	cf	-16.05138271415822
SemSearch_ES-32	bigram	auto mall	categories	cf	-Infinity
SemSearch_ES-32	bigram	auto mall	outgoingentitynames	cf	-Infinity
SemSearch_ES-32	bigram	mall chambersburg	names	cf	-17.528129316756417
SemSearch_ES-32	bigram	mall chambersburg	attributes	cf	-19.86039465849309
SemSearch_ES-32	bigram	mall chambersburg	similarentitynames	cf	-Infinity
SemSearch_ES-32	bigram	mall chambersburg	categories	cf	-Infinity
SemSearch_ES-32	bigram	mall chambersburg	outgoingentitynames	cf	-Infinity
SemSearch_ES-32	bigram	chambersburg pa	names	cf	-15.918691404322317
SemSearch_ES-32	bigram	chambersburg pa	attributes	cf	-17.087805936253307
SemSearch_ES-32	bigram	chambersburg pa	similarentitynames	cf	-15.135091982284063
SemSearch_ES-32	bigram	chambersburg pa	categories	cf	-Infinity
SemSearch_ES-32	bigram	chambersburg pa	outgoingentitynames	cf	-Infinity
SemSearch_ES-33	unigram	harry	names	cf	-7.783754735877362
SemSearch_ES-33	unigram	harry	attributes	cf	-9.40572679684264
SemSearch_ES-33	unigram	harry	similarentitynames	cf	-7.80442468159004
SemSearch_ES-33	unigram	harry	categories	cf	-10.648376141913202
SemSearch_ES-33	unigram	harry	outgoingentitynames	cf	-8.095315681408485
SemSearch_ES-33	unigram	potter	names	cf	-9.593615852874153
SemSearch_ES-33	unigram	potter	attributes	cf	-10.756526531027422
SemSearch_ES-33	unigram	potter	similarentitynames	cf	-9.58135750387152
SemSearch_ES-33	unigram	potter	categories	cf	-10.672806459420103
SemSearch_ES-33	unigram	potter	outgoingentitynames	cf	-9.469538627839938
SemSearch_ES-33	bigram	harry potter	names	cf	-10.703755646713331
SemSearch_ES-33	bigram	harry potter	attributes	cf	-12.198397099591196
SemSearch_ES-33	bigram	harry potter	similarentitynames	cf	-10.350939140767531
SemSearch_ES-33	bigram	harry potter	categories	cf	-12.497355751471149
SemSearch_ES-33	bigram	harry potter	outgoingentitynames	cf	-13.084415961642955
SemSearch_ES-34	unigram	harry	names	cf	-7.783754735877362
SemSearch_ES-34	unigram	harry	attributes	cf	-9.40572679684264
SemSearch_ES-34	unigram	harry	similarentitynames	cf	-7.80442468159004
SemSearch_ES-34	unigram	harry	categories	cf	-10.648376141913202
SemSearch_ES-34	unigram	harry	outgoingentitynames	cf	-8.095315681408485
SemSearch_ES-34	unigram	potter	names	cf	-9.593615852874153
SemSearch_ES-34	unigram	potter	attributes	cf	-10.756526531027422
SemSearch_ES-34	unigram	potter	similarentitynames	cf	-9.58135750387152
SemSearch_ES-34	unigram	potter	categories	cf	-10.672806459420103
SemSearch_ES-34	unigram	potter	outgoingentitynames	cf	-9.469538627839938
SemSearch_ES-34	unigram	movie	names	cf	-8.44199254823954
SemSearch_ES-34	unigram	movie	attributes	cf	-8.635564684753742
SemSearch_ES-34	unigram	movie	similarentitynames	cf	-7.919410924373102
SemSearch_ES-34	unigram	movie	categories	cf	-10.307566152622448
SemSearch_ES-34	unigram	movie	outgoingentitynames	cf	-11.308065117767745
SemSearch_ES-34	bigram	harry potter	names	cf	-10.703755646713331
SemSearch_ES-34	bigram	harry potter	attributes	cf	-12.198397099591196
SemSearch_ES-34	bigram	harry potter	similarentitynames	cf	-10.350939140767531
SemSearch_ES-34	bigram	harry potter	categories	cf	-12.497355751471149
SemSearch_ES-34	bigram	harry potter	outgoingentitynames	cf	-13.084415961642955
SemSearch_ES-34	bigram	potter movie	names	cf	-15.44868777507658
SemSearch_ES-34	bigram	potter movie	attributes	cf	-17.15234445739088
SemSearch_ES-34	bigram	potter movie	similarentitynames	cf	-15.135091982284063
SemSearch_ES-34	bigram	potter movie	categories	cf	-Infinity
SemSearch_ES-34	bigram	potter movie	outgoingentitynames	cf	-Infinity
SemSearch_ES-35	unigram	hospice	names	cf	-12.630289516805506
SemSearch_ES-35	unigram	hospice	attributes	cf	-12.757072595966976
SemSearch_ES-35	unigram	hospice	similarentitynames	cf	-12.129409377876904
SemSearch_ES-35	unigram	hospice	categories	cf	-14.14069521558093
SemSearch_ES-35	unigram	hospice	outgoingentitynames	cf	-16.101787410300428
SemSearch_ES-35	unigram	cincinnati	names	cf	-9.588257740394534
SemSearch_ES-35	unigram	cincinnati	attributes	cf	-9.736366940512864
SemSearch_ES-35	unigram	cincinnati	similarentitynames	cf	-9.596184150818095
SemSearch_ES-35	unigram	cincinnati	categories	cf	-8.585866221649146
SemSearch_ES-35	unigram	cincinnati	outgoingentitynames	cf	-8.802285695351065
SemSearch_ES-35	bigram	hospice cincinnati	names	cf	-Infinity
SemSearch_ES-35	bigram	hospice cincinnati	attributes	cf	-Infinity
SemSearch_ES-35	bigram	hospice cincinnati	similarentitynames	cf	-Infinity
SemSearch_ES-35	bigram	hospice cincinnati	categories	cf	-Infinity
SemSearch_ES-35	bigram	hospice cincinnati	outgoingentitynames	cf	-Infinity
SemSearch_ES-36	unigram	imdb	names	cf	-12.064297511730807
SemSearch_ES-36	unigram	imdb	attributes	cf	-12.280715835402633
SemSearch_ES-36	unigram	imdb	similarentitynames	cf	-13.748797621164172
SemSearch_ES-36	unigram	imdb	categories	cf	-Infinity
SemSearch_ES-36	unigram	imdb	outgoingentitynames	cf	-15.408640229740483
SemSearch_ES-36	unigram	batman	names	cf	-10.23579214058254
SemSearch_ES-36	unigram	batman	attributes	cf	-11.174134025961312
SemSearch_ES-36	unigram	batman	similarentitynames	cf	-10.124456688187806
SemSearch_ES-36	unigram	batman	categories	cf	-11.394308865735173
SemSearch_ES-36	unigram	batman	outgoingentitynames	cf	-12.087659181935129
SemSearch_ES-36	unigram	returns	names	cf	-11.556867476965955
SemSearch_ES-36	unigram	returns	attributes	cf	-10.546054696498421
SemSearch_ES-36	unigram	returns	similarentitynames	cf	-11.518783221004961
SemSearch_ES-36	unigram	returns	categories	cf	-Infinity
SemSearch_ES-36	unigram	returns	outgoingentitynames	cf	-13.606517973476882
SemSearch_ES-36	bigram	imdb batman	names	cf	-Infinity
SemSearch_ES-36	bigram	imdb batman	attributes	cf	-Infinity
SemSearch_ES-36	bigram	imdb batman	similarentitynames	cf	-Infinity
SemSearch_ES-36	bigram	imdb batman	categories	cf	-Infinity
SemSearch_ES-36	bigram	imdb batman	outgoingentitynames	cf	-Infinity
SemSearch_ES-36	bigram	batman returns	names	cf	-14.755540594516635
SemSearch_ES-36	bigram	batman returns	attributes	cf	-15.597714781451772
SemSearch_ES-36	bigram	batman returns	similarentitynames	cf	-15.135091982284063
SemSearch_ES-36	bigram	batman returns	categories	cf	-Infinity
SemSearch_ES-36	bigram	batman returns	outgoingentitynames	cf	-17.082616663312155
SemSearch_ES-37	unigram	jack	names	cf	-7.539381920269466
SemSearch_ES-37	unigram	jack	attributes	cf	-8.911010174960845
SemSearch_ES-37	unigram	jack	similarentitynames	cf	-7.466250539733787
SemSearch_ES-37	unigram	jack	categories	cf	-10.095227028140842
SemSearch_ES-37	unigram	jack	outgoingentitynames	cf	-7.363162131288858
SemSearch_ES-37	unigram	johnson	names	cf	-7.817013656867745
SemSearch_ES-37	unigram	johnson	attributes	cf	-9.136202591982139
SemSearch_ES-37	unigram	johnson	similarentitynames	cf	-7.672762172605919
SemSearch_ES-37	unigram	johnson	categories	cf	-9.931893704944294
SemSearch_ES-37	unigram	johnson	outgoingentitynames	cf	-7.757222903707245
SemSearch_ES-37	bigram	jack johnson	names	cf	-13.184323894902732
SemSearch_ES-37	bigram	jack johnson	attributes	cf	-13.829709398231826
SemSearch_ES-37	bigram	jack johnson	similarentitynames	cf	-12.666992450812444
SemSearch_ES-37	bigram	jack johnson	categories	cf	-13.870404885841019
SemSearch_ES-37	bigram	jack johnson	outgoingentitynames	cf	-12.490869497656202
SemSearch_ES-38	unigram	jack	names	cf	-7.539381920269466
SemSearch_ES-38	unigram	jack	attributes	cf	-8.911010174960845
SemSearch_ES-38	unigram	jack	similarentitynames	cf	-7.466250539733787
SemSearch_ES-38	unigram	jack	categories	cf	-10.095227028140842
SemSearch_ES-38	unigram	jack	outgoingentitynames	cf	-7.363162131288858
SemSearch_ES-38	unigram	rip	names	cf	-10.643642664713635
SemSearch_ES-38	unigram	rip	attributes	cf	-11.391761657692228
SemSearch_ES-38	unigram	rip	similarentitynames	cf	-10.56244498800153
SemSearch_ES-38	unigram	rip	categories	cf	-12.1997233481662
SemSearch_ES-38	unigram	rip	outgoingentitynames	cf	-10.54375351220734
SemSearch_ES-38	bigram	jack rip	names	cf	-13.265449439715102
SemSearch_ES-38	bigram	jack rip	attributes	cf	-13.659885484450399
SemSearch_ES-38	bigram	jack rip	similarentitynames	cf	-12.755545848153888
SemSearch_ES-38	bigram	jack rip	categories	cf	-12.780603226855064
SemSearch_ES-38	bigram	jack rip	outgoingentitynames	cf	-16.23531880292495
SemSearch_ES-39	unigram	james	names	cf	-6.229759385913865
SemSearch_ES-39	unigram	james	attributes	cf	-7.8325579273719175
SemSearch_ES-39	unigram	james	similarentitynames	cf	-6.085507389187273
SemSearch_ES-39	unigram	james	categories	cf	-9.213191686574831
SemSearch_ES-39	unigram	james	outgoingentitynames	cf	-6.372690447982055
SemSearch_ES-39	unigram	caldwell	names	cf	-10.112954207143122
SemSearch_ES-39	unigram	caldwell	attributes	cf	-11.486379236753178
SemSearch_ES-39	unigram	caldwell	similarentitynames	cf	-9.822871710567034
SemSearch_ES-39	unigram	caldwell	categories	cf	-11.745939662787228
SemSearch_ES-39	unigram	caldwell	outgoingentitynames	cf	-9.96446540583831
SemSearch_ES-39	unigram	high	names	cf	-6.40608581276961
SemSearch_ES-39	unigram	high	attributes	cf	-6.843956400549764
SemSearch_ES-39	unigram	high	similarentitynames	cf	-6.253200123267513
SemSearch_ES-39	unigram	high	categories	cf	-7.1062161459633915
SemSearch_ES-39	unigram	high	outgoingentitynames	cf	-8.518635310397157
SemSearch_ES-39	unigram	school	names	cf	-5.681986907885649
SemSearch_ES-39	unigram	school	attributes	cf	-6.270595947091605
SemSearch_ES-39	unigram	school	similarentitynames	cf	-5.632619454182487
SemSearch_ES-39	unigram	school	categories	cf	-5.802348247621102
SemSearch_ES-39	unigram	school	outgoingentitynames	cf	-7.233708500219068
SemSearch_ES-39	bigram	james caldwell	names	cf	-14.4370868633981
SemSearch_ES-39	bigram	james caldwell	attributes	cf	-15.948371653064942
SemSearch_ES-39	bigram	james caldwell	similarentitynames	cf	-13.448693028713834
SemSearch_ES-39	bigram	james caldwell	categories	cf	-Infinity
SemSearch_ES-39	bigram	james caldwell	outgoingentitynames	cf	-15.829853694816785
SemSearch_ES-39	bigram	caldwell high	names	cf	-14.583690337589976
SemSearch_ES-39	bigram	caldwell high	attributes	cf	-16.72490044256394
SemSearch_ES-39	bigram	caldwell high	similarentitynames	cf	-13.70000745699474
SemSearch_ES-39	bigram	caldwell high	categories	cf	-Infinity
SemSearch_ES-39	bigram	caldwell high	outgoingentitynames	cf	-17.7757638438721
SemSearch_ES-39	bigram	high school	names	cf	-6.685064285570944
SemSearch_ES-39	bigram	high school	attributes	cf	-7.812778616655309
SemSearch_ES-39	bigram	high school	similarentitynames	cf	-6.447953505141926
SemSearch_ES-39	bigram	high school	categories	cf	-7.35487381648124
SemSearch_ES-39	bigram	high school	outgoingentitynames	cf	-9.385419660125992
