qid	ngramtype	gram	featurename	featurevalue
SemSearch_LS-9	bigram	orthodox monasticism	collectiontf	-Infinity
SemSearch_LS-10	unigram	nicole	collectiontf	9.020147920801659
SemSearch_LS-10	unigram	kidman	collectiontf	6.480044561926653
SemSearch_LS-10	unigram	sibling	collectiontf	4.07753744390572
SemSearch_LS-10	bigram	nicole kidman	collectiontf	4.61512051684126
SemSearch_LS-10	bigram	kidman sibling	collectiontf	-Infinity
SemSearch_LS-11	unigram	diocese	collectiontf	8.554874258383926
SemSearch_LS-11	unigram	church	collectiontf	11.058889668606032
SemSearch_LS-11	unigram	ireland	collectiontf	12.365419800264249
SemSearch_LS-11	bigram	diocese church	collectiontf	4.127134385045092
SemSearch_LS-11	bigram	church ireland	collectiontf	6.424869023905388
SemSearch_LS-12	unigram	first	collectiontf	10.915288444217275
SemSearch_LS-12	unigram	target	collectiontf	6.405228458030842
SemSearch_LS-12	unigram	atomic	collectiontf	7.313886831633462
SemSearch_LS-12	unigram	bomb	collectiontf	7.766840537085513
SemSearch_LS-12	bigram	first target	collectiontf	1.791759469228055
SemSearch_LS-12	bigram	target atomic	collectiontf	-Infinity
SemSearch_LS-12	bigram	atomic bomb	collectiontf	5.0238805208462765
SemSearch_LS-13	unigram	five	collectiontf	9.160204302482386
SemSearch_LS-13	unigram	great	collectiontf	11.752658644284848
SemSearch_LS-13	unigram	epic	collectiontf	9.009691898489343
SemSearch_LS-13	unigram	tamil	collectiontf	10.120170277588102
SemSearch_LS-13	unigram	literature	collectiontf	9.640498092674719
SemSearch_LS-13	bigram	five great	collectiontf	1.791759469228055
SemSearch_LS-13	bigram	great epic	collectiontf	-Infinity
SemSearch_LS-13	bigram	epic tamil	collectiontf	-Infinity
SemSearch_LS-13	bigram	tamil literature	collectiontf	2.995732273553991
SemSearch_LS-14	unigram	gods	collectiontf	7.368339686311381
SemSearch_LS-14	unigram	dwelt	collectiontf	-Infinity
SemSearch_LS-14	unigram	mount	collectiontf	9.736547097780475
SemSearch_LS-14	unigram	olympus	collectiontf	4.709530201312334
SemSearch_LS-14	bigram	gods dwelt	collectiontf	-Infinity
SemSearch_LS-14	bigram	dwelt mount	collectiontf	-Infinity
SemSearch_LS-14	bigram	mount olympus	collectiontf	3.6375861597263857
SemSearch_LS-16	unigram	hijack	collectiontf	4.189654742026425
SemSearch_LS-16	unigram	september	collectiontf	7.05444965813294
SemSearch_LS-16	unigram	11	collectiontf	8.312135107648412
SemSearch_LS-16	unigram	attack	collectiontf	7.895436006942965
SemSearch_LS-16	bigram	hijack september	collectiontf	-Infinity
SemSearch_LS-16	bigram	september 11	collectiontf	4.543294782270004
SemSearch_LS-16	bigram	11 attack	collectiontf	4.465908118654584
SemSearch_LS-17	unigram	house	collectiontf	10.884273054590794
SemSearch_LS-17	unigram	russia	collectiontf	11.41132453985355
SemSearch_LS-17	unigram	parliament	collectiontf	9.338029733117072
SemSearch_LS-17	bigram	house russia	collectiontf	2.1972245773362196
SemSearch_LS-17	bigram	russia parliament	collectiontf	-Infinity
SemSearch_LS-18	unigram	john	collectiontf	13.123904189743088
SemSearch_LS-18	unigram	lennon	collectiontf	9.159468041602427
SemSearch_LS-18	unigram	parent	collectiontf	6.284134161070802
SemSearch_LS-18	bigram	john lennon	collectiontf	8.149890544402423
SemSearch_LS-18	bigram	lennon parent	collectiontf	-Infinity
SemSearch_LS-19	unigram	kenya	collectiontf	10.269241160408065
SemSearch_LS-19	unigram	captain	collectiontf	8.828494129466652
SemSearch_LS-19	unigram	cricket	collectiontf	10.673711508275499
SemSearch_LS-19	bigram	kenya captain	collectiontf	-Infinity
SemSearch_LS-19	bigram	captain cricket	collectiontf	3.784189633918261
SemSearch_LS-20	unigram	kublai	collectiontf	4.418840607796598
SemSearch_LS-20	unigram	khan	collectiontf	10.10242037513528
SemSearch_LS-20	unigram	sibling	collectiontf	4.07753744390572
SemSearch_LS-20	bigram	kublai khan	collectiontf	3.7612001156935624
SemSearch_LS-20	bigram	khan sibling	collectiontf	-Infinity
SemSearch_LS-21	unigram	lil	collectiontf	9.121946221213587
SemSearch_LS-21	unigram	allen	collectiontf	10.85263262128123
SemSearch_LS-21	unigram	parent	collectiontf	6.284134161070802
SemSearch_LS-21	bigram	lil allen	collectiontf	-Infinity
SemSearch_LS-21	bigram	allen parent	collectiontf	-Infinity
SemSearch_LS-22	unigram	major	collectiontf	9.495068084601527
SemSearch_LS-22	unigram	league	collectiontf	11.858003423063298
SemSearch_LS-22	unigram	united	collectiontf	14.5437376789604
SemSearch_LS-22	unigram	states	collectiontf	14.307209629843593
SemSearch_LS-22	bigram	major league	collectiontf	8.689632748355741
SemSearch_LS-22	bigram	league united	collectiontf	7.085901464365611
SemSearch_LS-22	bigram	united states	collectiontf	14.206640067305072
SemSearch_LS-24	unigram	matt	collectiontf	10.734024298391375
SemSearch_LS-24	unigram	berry	collectiontf	9.338117741918008
SemSearch_LS-24	unigram	tv	collectiontf	10.26074232833987
SemSearch_LS-24	unigram	series	collectiontf	10.779976602527347
SemSearch_LS-24	bigram	matt berry	collectiontf	4.852030263919617
SemSearch_LS-24	bigram	berry tv	collectiontf	-Infinity
SemSearch_LS-24	bigram	tv series	collectiontf	8.797548488481558
SemSearch_LS-25	unigram	member	collectiontf	10.522988192927775
SemSearch_LS-25	unigram	u2	collectiontf	7.395721608602045
SemSearch_LS-25	bigram	member u2	collectiontf	-Infinity
SemSearch_LS-26	unigram	movies	collectiontf	6.8679744089702925
SemSearch_LS-26	unigram	star	collectiontf	12.420752480432188
SemSearch_LS-26	unigram	erykah	collectiontf	6.440946540632921
SemSearch_LS-26	unigram	badu	collectiontf	6.461468176353717
SemSearch_LS-26	bigram	movies star	collectiontf	3.332204510175204
SemSearch_LS-26	bigram	star erykah	collectiontf	0.6931471805599453
SemSearch_LS-26	bigram	erykah badu	collectiontf	6.440946540632921
SemSearch_LS-29	unigram	nation	collectiontf	9.68694715235549
SemSearch_LS-29	unigram	portugal	collectiontf	10.84778248081988
SemSearch_LS-29	unigram	official	collectiontf	10.011669085380657
SemSearch_LS-29	unigram	language	collectiontf	12.34816231143625
SemSearch_LS-29	bigram	nation portugal	collectiontf	1.0986122886681098
SemSearch_LS-29	bigram	portugal official	collectiontf	-Infinity
SemSearch_LS-29	bigram	official language	collectiontf	2.772588722239781
SemSearch_LS-30	unigram	orders	collectiontf	7.745435610274381
SemSearch_LS-30	unigram	choir	collectiontf	7.087573705557973
SemSearch_LS-30	unigram	angel	collectiontf	10.494214335496604
SemSearch_LS-30	bigram	orders choir	collectiontf	-Infinity
SemSearch_LS-30	bigram	choir angel	collectiontf	-Infinity
SemSearch_LS-31	unigram	permanent	collectiontf	6.946975992135418
SemSearch_LS-31	unigram	member	collectiontf	10.522988192927775
SemSearch_LS-31	unigram	un	collectiontf	7.407924322559599
SemSearch_LS-31	unigram	security	collectiontf	8.131824785007195
SemSearch_LS-31	unigram	council	collectiontf	9.81694879111889
SemSearch_LS-31	bigram	permanent member	collectiontf	-Infinity
SemSearch_LS-31	bigram	member un	collectiontf	-Infinity
SemSearch_LS-31	bigram	un security	collectiontf	-Infinity
SemSearch_LS-31	bigram	security council	collectiontf	5.924255797414532
SemSearch_LS-32	unigram	president	collectiontf	10.678007325311796
SemSearch_LS-32	unigram	depict	collectiontf	4.955827057601261
SemSearch_LS-32	unigram	mount	collectiontf	9.736547097780475
SemSearch_LS-32	unigram	rushmore	collectiontf	7.423568444259167
SemSearch_LS-32	unigram	die	collectiontf	10.823730464248712
SemSearch_LS-32	unigram	shoot	collectiontf	9.072456664612796
SemSearch_LS-32	bigram	president depict	collectiontf	-Infinity
SemSearch_LS-32	bigram	depict mount	collectiontf	-Infinity
SemSearch_LS-32	bigram	mount rushmore	collectiontf	7.388327859577107
SemSearch_LS-32	bigram	rushmore die	collectiontf	-Infinity
SemSearch_LS-32	bigram	die shoot	collectiontf	-Infinity
SemSearch_LS-33	unigram	provinces	collectiontf	10.722275703049045
SemSearch_LS-33	unigram	territory	collectiontf	10.3469546827773
SemSearch_LS-33	unigram	canada	collectiontf	12.751360563726237
SemSearch_LS-33	bigram	provinces territory	collectiontf	8.035278911144667
SemSearch_LS-33	bigram	territory canada	collectiontf	8.160518247477505
SemSearch_LS-34	unigram	ratt	collectiontf	6.270988431858299
SemSearch_LS-34	unigram	album	collectiontf	12.513377181990881
SemSearch_LS-34	bigram	ratt album	collectiontf	2.772588722239781
SemSearch_LS-35	unigram	republic	collectiontf	13.615336183758792
SemSearch_LS-35	unigram	former	collectiontf	10.211339831777291
SemSearch_LS-35	unigram	yugoslavia	collectiontf	10.634821257814647
SemSearch_LS-35	bigram	republic former	collectiontf	4.997212273764115
SemSearch_LS-35	bigram	former yugoslavia	collectiontf	4.394449154672439
SemSearch_LS-36	unigram	revolutionary	collectiontf	8.386400901166214
SemSearch_LS-36	unigram	1959	collectiontf	7.880804344674901
SemSearch_LS-36	unigram	cuba	collectiontf	9.561701221091147
SemSearch_LS-36	bigram	revolutionary 1959	collectiontf	-Infinity
SemSearch_LS-36	bigram	1959 cuba	collectiontf	-Infinity
SemSearch_LS-37	unigram	standard	collectiontf	11.172643982375057
SemSearch_LS-37	unigram	axiom	collectiontf	4.948759890378168
SemSearch_LS-37	unigram	set	collectiontf	8.81744592104187
SemSearch_LS-37	unigram	theory	collectiontf	8.471149252914831
SemSearch_LS-37	bigram	standard axiom	collectiontf	-Infinity
SemSearch_LS-37	bigram	axiom set	collectiontf	1.6094379124341003
SemSearch_LS-37	bigram	set theory	collectiontf	4.584967478670572
SemSearch_LS-38	unigram	states	collectiontf	14.307209629843593
SemSearch_LS-38	unigram	border	collectiontf	8.921457578947884
SemSearch_LS-38	unigram	oklahoma	collectiontf	10.818056803511944
SemSearch_LS-38	bigram	states border	collectiontf	5.288267030694535
SemSearch_LS-38	bigram	border oklahoma	collectiontf	-Infinity
SemSearch_LS-39	unigram	ten	collectiontf	8.661639795781266
SemSearch_LS-39	unigram	ancient	collectiontf	9.249080200292113
SemSearch_LS-39	unigram	greece	collectiontf	10.769684270598214
SemSearch_LS-39	unigram	city	collectiontf	14.618563160431117
SemSearch_LS-39	unigram	kingdom	collectiontf	12.922377114331551
SemSearch_LS-39	unigram	cyprus	collectiontf	9.298168082341704
SemSearch_LS-39	bigram	ten ancient	collectiontf	-Infinity
SemSearch_LS-39	bigram	ancient greece	collectiontf	7.6255950721324535
SemSearch_LS-39	bigram	greece city	collectiontf	5.521460917862246
SemSearch_LS-39	bigram	city kingdom	collectiontf	3.4657359027997265
SemSearch_LS-39	bigram	kingdom cyprus	collectiontf	4.07753744390572
SemSearch_LS-40	unigram	first	collectiontf	10.915288444217275
SemSearch_LS-40	unigram	13	collectiontf	7.683403681053826
SemSearch_LS-40	unigram	america	collectiontf	13.455079999095538
SemSearch_LS-40	unigram	states	collectiontf	14.307209629843593
SemSearch_LS-40	bigram	first 13	collectiontf	-Infinity
SemSearch_LS-40	bigram	13 america	collectiontf	2.3978952727983707
SemSearch_LS-40	bigram	america states	collectiontf	3.871201010907891
SemSearch_LS-41	unigram	four	collectiontf	8.55429627936774
SemSearch_LS-41	unigram	companion	collectiontf	5.231108616854587
SemSearch_LS-41	unigram	prophet	collectiontf	6.023447592961033
SemSearch_LS-41	bigram	four companion	collectiontf	-Infinity
SemSearch_LS-41	bigram	companion prophet	collectiontf	-Infinity
SemSearch_LS-42	unigram	twelve	collectiontf	7.048386408721883
SemSearch_LS-42	unigram	tribe	collectiontf	8.923324744067562
SemSearch_LS-42	unigram	son	collectiontf	9.105202053852878
SemSearch_LS-42	unigram	israel	collectiontf	10.505505799684972
SemSearch_LS-42	bigram	twelve tribe	collectiontf	3.5553480614894135
SemSearch_LS-42	bigram	tribe son	collectiontf	-Infinity
SemSearch_LS-42	bigram	son israel	collectiontf	1.3862943611198906
SemSearch_LS-43	unigram	books	collectiontf	10.15979505022877
SemSearch_LS-43	unigram	paul	collectiontf	12.081353737222678
SemSearch_LS-43	unigram	tarsus	collectiontf	5.493061443340548
SemSearch_LS-43	unigram	write	collectiontf	6.437751649736401
SemSearch_LS-43	bigram	books paul	collectiontf	2.1972245773362196
SemSearch_LS-43	bigram	paul tarsus	collectiontf	3.6109179126442243
SemSearch_LS-43	bigram	tarsus write	collectiontf	-Infinity
SemSearch_LS-44	unigram	language	collectiontf	12.34816231143625
SemSearch_LS-44	unigram	speak	collectiontf	7.711548979629146
SemSearch_LS-44	unigram	afghanistan	collectiontf	9.687940077843546
SemSearch_LS-44	bigram	language speak	collectiontf	0.6931471805599453
SemSearch_LS-44	bigram	speak afghanistan	collectiontf	-Infinity
SemSearch_LS-46	unigram	britain	collectiontf	12.181877284289856
SemSearch_LS-46	unigram	monarch	collectiontf	8.592300663903043
SemSearch_LS-46	unigram	head	collectiontf	9.628787514307517
SemSearch_LS-46	unigram	state	collectiontf	14.145744088551588
SemSearch_LS-46	bigram	britain monarch	collectiontf	4.852030263919617
SemSearch_LS-46	bigram	monarch head	collectiontf	3.871201010907891
SemSearch_LS-46	bigram	head state	collectiontf	8.066207568006265
SemSearch_LS-49	unigram	invent	collectiontf	3.4657359027997265
SemSearch_LS-49	unigram	python	collectiontf	6.966024187106113
SemSearch_LS-49	unigram	program	collectiontf	8.916103530553727
SemSearch_LS-49	unigram	language	collectiontf	12.34816231143625
SemSearch_LS-49	bigram	invent python	collectiontf	-Infinity
SemSearch_LS-49	bigram	python program	collectiontf	4.219507705176107
SemSearch_LS-49	bigram	program language	collectiontf	7.497207223203318
SemSearch_LS-50	unigram	wonders	collectiontf	5.908082938168931
SemSearch_LS-50	unigram	ancient	collectiontf	9.249080200292113
SemSearch_LS-50	unigram	world	collectiontf	12.197526228728332
SemSearch_LS-50	bigram	wonders ancient	collectiontf	-Infinity
SemSearch_LS-50	bigram	ancient world	collectiontf	-Infinity
TREC_Entity-1	unigram	carrier	collectiontf	7.167809184316444
TREC_Entity-1	unigram	blackberry	collectiontf	4.983606621708336
TREC_Entity-1	unigram	make	collectiontf	8.159374736775426
TREC_Entity-1	unigram	phone	collectiontf	7.3537223303996315
TREC_Entity-1	bigram	carrier blackberry	collectiontf	-Infinity
TREC_Entity-1	bigram	blackberry make	collectiontf	-Infinity
TREC_Entity-1	bigram	make phone	collectiontf	-Infinity
TREC_Entity-2	unigram	winner	collectiontf	8.432506383249043
TREC_Entity-2	unigram	acm	collectiontf	6.082218910376446
TREC_Entity-2	unigram	athena	collectiontf	6.63200177739563
TREC_Entity-2	unigram	award	collectiontf	10.914942999089615
TREC_Entity-2	bigram	winner acm	collectiontf	-Infinity
TREC_Entity-2	bigram	acm athena	collectiontf	-Infinity
TREC_Entity-2	bigram	athena award	collectiontf	-Infinity
TREC_Entity-4	unigram	professional	collectiontf	9.932317934204004
TREC_Entity-4	unigram	sports	collectiontf	11.437889369935991
TREC_Entity-4	unigram	team	collectiontf	12.921732014501975
TREC_Entity-4	unigram	philadelphia	collectiontf	10.9652802430657
TREC_Entity-4	bigram	professional sports	collectiontf	6.148468295917647
TREC_Entity-4	bigram	sports team	collectiontf	8.843182098022606
TREC_Entity-4	bigram	team philadelphia	collectiontf	7.005789019253503
TREC_Entity-5	unigram	product	collectiontf	9.747067633264827
TREC_Entity-5	unigram	medimmune	collectiontf	-Infinity
TREC_Entity-5	unigram	inc	collectiontf	11.72791586952805
TREC_Entity-5	bigram	product medimmune	collectiontf	-Infinity
TREC_Entity-5	bigram	medimmune inc	collectiontf	-Infinity
TREC_Entity-6	unigram	organization	collectiontf	10.00960278332483
TREC_Entity-6	unigram	award	collectiontf	10.914942999089615
TREC_Entity-6	unigram	nobel	collectiontf	7.706162970199576
TREC_Entity-6	unigram	prize	collectiontf	8.74909824839902
TREC_Entity-6	bigram	organization award	collectiontf	1.0986122886681098
TREC_Entity-6	bigram	award nobel	collectiontf	4.7535901911063645
TREC_Entity-6	bigram	nobel prize	collectiontf	7.4570320891223805
TREC_Entity-7	unigram	airline	collectiontf	8.465899897028686
TREC_Entity-7	unigram	current	collectiontf	9.776506090775339
TREC_Entity-7	unigram	use	collectiontf	9.00146947994869
TREC_Entity-7	unigram	boeing	collectiontf	6.645090969505644
TREC_Entity-7	unigram	747	collectiontf	7.233455418621439
TREC_Entity-7	unigram	plane	collectiontf	7.037905963447182
TREC_Entity-7	bigram	airline current	collectiontf	-Infinity
TREC_Entity-7	bigram	current use	collectiontf	0.6931471805599453
TREC_Entity-7	bigram	use boeing	collectiontf	-Infinity
TREC_Entity-7	bigram	boeing 747	collectiontf	2.6390573296152584
TREC_Entity-7	bigram	747 plane	collectiontf	-Infinity
TREC_Entity-9	unigram	member	collectiontf	10.522988192927775
TREC_Entity-9	unigram	beaux	collectiontf	6.251903883165888
TREC_Entity-9	unigram	arts	collectiontf	9.862248804519531
TREC_Entity-9	unigram	trio	collectiontf	7.565793282428515
TREC_Entity-9	bigram	member beaux	collectiontf	-Infinity
TREC_Entity-9	bigram	beaux arts	collectiontf	6.251903883165888
TREC_Entity-9	bigram	arts trio	collectiontf	-Infinity
TREC_Entity-10	unigram	campus	collectiontf	7.377133712833954
TREC_Entity-10	unigram	indiana	collectiontf	11.528247481068012
TREC_Entity-10	unigram	university	collectiontf	12.834814629397782
TREC_Entity-10	bigram	campus indiana	collectiontf	-Infinity
TREC_Entity-10	bigram	indiana university	collectiontf	7.701652362642226
TREC_Entity-11	unigram	donor	collectiontf	2.995732273553991
TREC_Entity-11	unigram	home	collectiontf	10.372553242053888
TREC_Entity-11	unigram	depot	collectiontf	7.1316985104669115
TREC_Entity-11	unigram	foundation	collectiontf	9.01042494678118
TREC_Entity-11	bigram	donor home	collectiontf	-Infinity
TREC_Entity-11	bigram	home depot	collectiontf	6.825460036255307
TREC_Entity-11	bigram	depot foundation	collectiontf	-Infinity
TREC_Entity-12	unigram	airline	collectiontf	8.465899897028686
TREC_Entity-12	unigram	air	collectiontf	10.8568428285471
TREC_Entity-12	unigram	canada	collectiontf	12.751360563726237
TREC_Entity-12	unigram	code	collectiontf	11.104295353518907
TREC_Entity-12	unigram	share	collectiontf	6.2285110035911835
TREC_Entity-12	unigram	flight	collectiontf	8.017637159908478
TREC_Entity-12	bigram	airline air	collectiontf	0.6931471805599453
TREC_Entity-12	bigram	air canada	collectiontf	4.219507705176107
TREC_Entity-12	bigram	canada code	collectiontf	-Infinity
TREC_Entity-12	bigram	code share	collectiontf	-Infinity
TREC_Entity-12	bigram	share flight	collectiontf	-Infinity
TREC_Entity-14	unigram	author	collectiontf	10.61024173650229
TREC_Entity-14	unigram	award	collectiontf	10.914942999089615
TREC_Entity-14	unigram	anthony	collectiontf	11.366279884628744
TREC_Entity-14	unigram	award	collectiontf	10.914942999089615
TREC_Entity-14	unigram	bouchercon	collectiontf	-Infinity
TREC_Entity-14	unigram	2007	collectiontf	9.139488631004232
TREC_Entity-14	bigram	author award	collectiontf	0.6931471805599453
TREC_Entity-14	bigram	award anthony	collectiontf	1.791759469228055
